"filename", "language", "TypeScript", "TypeScript JSX", "JSON with Comments", "JavaScript", "JSON", "Markdown", "CSS", "comment", "blank", "total"
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/phaser/stores/useHomeStore.ts", "TypeScript", -43, 0, 0, 0, 0, 0, 0, -3, -7, -53
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/phaser/stores/useMultiplayerStore.ts", "TypeScript", -94, 0, 0, 0, 0, 0, 0, -10, -12, -116
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/phaser/types/index.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/phaser/types/player.ts", "TypeScript", -9, 0, 0, 0, 0, 0, 0, 0, -1, -10
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/postcss.config.js", "JavaScript", 0, 0, 0, -6, 0, 0, 0, 0, -1, -7
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/public/backgrounds/background.json", "JSON", 0, 0, 0, 0, -41, 0, 0, 0, 0, -41
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/public/backgrounds/interior.json", "JSON", 0, 0, 0, 0, -41, 0, 0, 0, -1, -42
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/lucia/LuciaSessionProvider.tsx", "TypeScript JSX", 0, -27, 0, 0, 0, 0, 0, -10, -7, -44
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/lucia/functions.ts", "TypeScript", -21, 0, 0, 0, 0, 0, 0, -12, -9, -42
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/lucia/index.ts", "TypeScript", -28, 0, 0, 0, 0, 0, 0, -4, -6, -38
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/lucia/models.ts", "TypeScript", -33, 0, 0, 0, 0, 0, 0, -1, -11, -45
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/index.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, -4, -2, -7
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/Player.ts", "TypeScript", -68, 0, 0, 0, 0, 0, 0, -1, -15, -84
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/PlayerRoom.ts", "TypeScript", -45, 0, 0, 0, 0, 0, 0, 0, -12, -57
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/game/BaseGameRoom.ts", "TypeScript", -30, 0, 0, 0, 0, 0, 0, 0, -9, -39
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/game/SentenceSymphonyGameRoom.ts", "TypeScript", -51, 0, 0, 0, 0, 0, 0, 0, -14, -65
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/game/index.ts", "TypeScript", -2, 0, 0, 0, 0, 0, 0, -4, -2, -8
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/index.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, -3
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/models/types.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, -2, -7
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/mongo/mongoose.ts", "TypeScript", -24, 0, 0, 0, 0, 0, 0, -7, -7, -38
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/pusher/client.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, -1, -3, -18
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/pusher/index.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, -3
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/pusher/server.ts", "TypeScript", -8, 0, 0, 0, 0, 0, 0, 0, -1, -9
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/pusher/types.ts", "TypeScript", -7, 0, 0, 0, 0, 0, 0, 0, -1, -8
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/ReactQueryHydrate.tsx", "TypeScript JSX", 0, -5, 0, 0, 0, 0, 0, 0, -2, -7
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/ReactQueryProvider.tsx", "TypeScript JSX", 0, -11, 0, 0, 0, 0, 0, -1, -6, -18
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/auth/index.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/auth/signOut.ts", "TypeScript", -10, 0, 0, 0, 0, 0, 0, 0, -4, -14
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/index.ts", "TypeScript", -6, 0, 0, 0, 0, 0, 0, 0, -2, -8
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/createPlayer.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, 0, -4, -16
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/createSentenceSymphony.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, -5, -5, -22
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/index.ts", "TypeScript", -1, 0, 0, 0, 0, 0, 0, 0, 0, -1
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/sentence-symphony/createSentenceSymphony.ts", "TypeScript", -12, 0, 0, 0, 0, 0, 0, -6, -5, -23
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/sentence-symphony/index.ts", "TypeScript", -2, 0, 0, 0, 0, 0, 0, 0, -1, -3
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/mutations/sentence-symphony/submitSentence.ts", "TypeScript", -35, 0, 0, 0, 0, 0, 0, -1, -7, -43
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/queries/getPlayer.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, -4, -17
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/queries/getPlayerByUsername.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, -4, -17
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/queries/getSentenceSymphony.ts", "TypeScript", -13, 0, 0, 0, 0, 0, 0, 0, -4, -17
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/services/react-query/queries/index.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, -1, -4
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/tailwind.config.ts", "TypeScript", -72, 0, 0, 0, 0, 0, 0, 0, -6, -78
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/tsconfig.json", "JSON with Comments", 0, 0, -29, 0, 0, 0, 0, 0, -1, -30
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/types/AnimalSprites.ts", "TypeScript", -14, 0, 0, 0, 0, 0, 0, 0, 0, -14
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/types/GameRoomType.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, -3
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/types/PlayerRoomStatus.ts", "TypeScript", -5, 0, 0, 0, 0, 0, 0, 0, 0, -5
"c:/Users/vypha/OneDrive/Documents/GitHub/fish/types/index.ts", "TypeScript", -3, 0, 0, 0, 0, 0, 0, 0, 0, -3
"Total", "-", 522, 535, 0, 0, 23, 0, 0, -467, 77, 690
